date,hour,district,OS,RA,QS,RD,SS,SLC,SO,ST,SUT
11,5,영등포구,393,2854,986,1882,558,39,61,47,12
11,5,용산구,114,2341,599,644,117,37,72,23,7
11,5,은평구,55,1339,589,46,1,9,12,9,3
11,5,종로구,31,1812,1169,618,1087,29,58,22,5
11,5,중구,50,3613,2599,722,225,36,197,116,23
11,5,중랑구,64,1310,1391,206,24,61,26,15,1
11,6,강남구,494,13053,4686,5564,1869,160,309,244,61
11,6,강동구,228,3172,365,820,36,20,24,13,8
11,6,강북구,4,1191,495,226,10,24,18,10,11
11,6,강서구,307,5349,2280,799,260,46,163,39,8
11,6,관악구,29,2677,1814,904,1161,19,59,9,3
11,6,광진구,349,2781,948,464,69,51,39,42,17
11,6,구로구,81,2727,422,758,62,106,52,58,13
11,6,금천구,126,1542,53,754,75,72,71,50,17
11,6,노원구,56,2890,2058,2505,1772,96,43,62,28
11,6,도봉구,20,3461,5055,560,348,20,8,16,9
11,6,동대문구,311,4509,2187,503,20,105,74,108,22
11,6,동작구,61,4475,1526,895,155,24,74,42,1
11,6,마포구,1374,5570,3491,1041,2995,132,99,98,24
11,6,서대문구,55,3500,2854,811,216,24,46,22,8
11,6,서초구,454,6522,2534,2834,1445,247,105,127,36
11,6,성동구,350,4394,2469,789,135,103,115,38,11
11,6,성북구,77,4901,2850,866,69,175,117,210,24
11,6,송파구,492,7095,980,2518,807,89,79,84,26
11,6,양천구,83,2956,631,2911,1611,49,56,54,15
11,6,영등포구,237,3491,1456,545,133,200,111,85,20
11,6,용산구,194,2891,1600,632,160,62,95,46,5
11,6,은평구,82,1245,196,449,48,15,45,28,14
11,6,종로구,25,2946,879,528,10,74,74,40,13
11,6,중구,60,2986,1661,631,189,43,86,42,11
11,6,중랑구,87,1629,884,901,357,190,33,80,34
11,7,강남구,348,7069,2681,5649,3058,143,96,139,52
11,7,강동구,186,4131,1119,774,43,43,50,24,6
11,7,강북구,8,863,33,528,40,34,12,18,10
11,7,강서구,168,3958,1189,832,101,50,72,40,15
11,7,관악구,33,2298,853,1353,1605,13,48,51,4
11,7,광진구,295,2343,2927,452,2926,100,58,75,21
11,7,구로구,128,1738,543,295,49,58,35,43,15
11,7,금천구,42,3163,1275,804,44,61,39,29,6
11,7,노원구,195,2172,822,2979,1856,82,40,41,15
11,7,도봉구,32,4896,3314,745,335,30,13,21,9
11,7,동대문구,58,3796,2336,287,36,54,68,46,9
11,7,동작구,58,2543,699,752,48,73,81,93,8
11,7,마포구,557,5470,1092,996,500,89,77,43,11
11,7,서대문구,19,2144,1649,1176,264,55,150,137,9
11,7,서초구,485,12511,6475,4564,2321,100,104,90,27
11,7,성동구,171,4809,4005,959,318,194,78,105,27
11,7,성북구,116,4197,3085,863,65,120,149,164,26
11,7,송파구,197,7924,2217,2934,1996,56,81,78,24
11,7,양천구,176,3213,1263,3496,1965,50,117,88,29
11,7,영등포구,154,3945,1325,659,28,156,81,63,14
11,7,용산구,196,8742,4460,1124,24,88,133,43,9
11,7,은평구,6,589,38,170,23,34,5,5,2
11,7,종로구,26,1903,403,557,68,104,59,47,9
11,7,중구,64,4837,3129,288,28,167,233,141,34
11,7,중랑구,113,1456,3739,861,184,61,18,31,11
11,8,강남구,124,12377,5352,4469,2009,149,156,177,53
11,8,강동구,325,3874,1069,1286,65,12,43,19,6
11,8,강북구,8,1794,535,958,382,116,23,80,19
11,8,강서구,179,1796,1074,669,84,28,76,33,6
11,8,관악구,208,3128,1144,1585,1339,24,52,18,4
11,8,광진구,86,5004,3375,644,385,208,46,98,10
11,8,구로구,29,1452,238,676,186,30,12,11,5
11,8,금천구,5,2095,1088,224,50,11,72,74,4
11,8,노원구,317,3035,2022,2687,1895,120,30,80,30
11,8,도봉구,7,4841,5113,627,435,66,29,39,16
11,8,동대문구,36,2772,1202,220,18,61,38,48,12
11,8,동작구,31,3848,1410,1389,384,22,39,40,8
11,8,마포구,41,3245,1805,572,176,57,66,34,7
11,8,서대문구,9,2121,1452,962,303,48,68,59,5
11,8,서초구,524,7434,5939,4038,1685,395,104,254,59
11,8,성동구,48,3619,1851,467,142,87,55,50,20
11,8,성북구,65,5001,3218,1377,274,194,138,179,31
11,8,송파구,263,5989,4198,1778,3450,74,74,66,20
11,8,양천구,83,2364,194,3400,2385,58,52,45,20
11,8,영등포구,247,5624,3560,1186,584,86,142,62,14
11,8,용산구,100,6056,2015,409,42,76,120,92,12
11,8,은평구,0,1022,764,300,151,13,42,45,2
11,8,종로구,11,3381,2349,786,324,129,99,75,23
11,8,중구,80,5865,5198,510,89,84,227,106,23
11,8,중랑구,34,3115,4213,600,253,154,45,66,23
11,9,강남구,265,14783,6517,6244,3149,227,267,305,84
11,9,강동구,224,5532,1584,479,31,35,28,22,10
11,9,강북구,4,890,37,518,49,43,14,15,1
11,9,강서구,171,3701,1029,2844,2007,91,72,57,24
11,9,관악구,304,2964,1350,1588,750,120,39,72,18
11,9,광진구,401,4096,1532,416,39,54,42,14,10
11,9,구로구,282,3159,1065,699,90,203,77,96,22
11,9,금천구,75,3567,1468,595,225,108,27,56,12
11,9,노원구,1,1786,1006,1606,1240,64,21,49,12
11,9,도봉구,2,1982,2672,828,452,33,9,21,7
11,9,동대문구,94,6782,4076,577,177,85,83,74,15
11,9,동작구,57,3812,791,989,89,27,36,29,14
11,9,마포구,68,5020,3087,808,305,52,85,55,16
11,9,서대문구,106,1570,962,1355,431,57,23,55,10
11,9,서초구,404,7840,2693,3050,1743,143,77,95,32
11,9,성동구,203,4902,2877,852,232,24,82,30,14
11,9,성북구,64,4750,2266,1162,159,214,198,267,44
11,9,송파구,266,9469,6302,1391,294,98,189,108,36
11,9,양천구,37,2241,340,3249,1989,45,67,96,32
11,9,영등포구,131,5400,3246,345,26,75,93,71,21
11,9,용산구,104,8477,5159,537,75,43,199,46,13
11,9,은평구,1,991,1091,499,759,19,5,9,1
11,9,종로구,12,3592,2427,518,45,101,182,58,17
11,9,중구,12,3421,3141,137,5,59,101,26,12
11,9,중랑구,39,2578,2546,725,228,170,36,122,33
11,10,강남구,141,16020,10378,3723,1085,170,142,147,53
11,10,강동구,164,3402,494,667,90,30,32,25,10
11,10,강북구,1,1730,452,351,22,135,14,61,25
11,10,강서구,416,3189,759,1253,910,25,70,33,14
11,10,관악구,18,2288,691,1171,487,49,43,26,12
11,10,광진구,141,1651,905,154,8,61,20,39,11
11,10,구로구,170,2230,177,835,480,157,30,78,28
11,10,금천구,103,1651,728,388,24,65,33,30,10
11,10,노원구,60,2127,458,2371,1228,66,29,51,22
11,10,도봉구,7,2047,3089,437,274,94,47,49,16
11,10,동대문구,69,3530,2005,955,656,55,38,47,10
11,10,동작구,45,3714,1365,1181,75,85,51,124,10
11,10,마포구,144,2311,1443,284,33,21,22,20,6
11,10,서대문구,19,2719,1126,1308,239,42,38,49,12
11,10,서초구,272,8995,4334,3479,2158,205,131,144,35
11,10,성동구,126,1365,463,592,232,82,27,96,31
11,10,성북구,35,6076,2681,916,119,166,268,269,26
11,10,송파구,151,5922,3085,2038,190,63,121,91,29
11,10,양천구,78,966,754,2014,1914,88,43,65,16
11,10,영등포구,798,3462,1845,872,305,155,78,94,24
11,10,용산구,180,4819,1416,1051,252,71,95,52,9
11,10,은평구,25,1573,574,115,2,32,8,6,3
11,10,종로구,16,2268,1480,502,189,49,48,32,11
11,10,중구,749,5388,4665,938,771,60,137,62,17
11,10,중랑구,8,2682,1791,646,492,122,33,50,18
11,11,강남구,433,8504,3834,4472,1896,186,159,235,76
11,11,강동구,122,3382,1000,604,42,32,28,15,11
11,11,강북구,4,819,46,378,61,43,8,12,4
11,11,강서구,378,2882,798,2281,885,50,72,39,11
11,11,관악구,400,4646,3101,1423,889,138,82,92,13
11,11,광진구,257,793,54,126,1,132,18,53,24
11,11,구로구,18,2057,886,288,61,86,40,53,19
11,11,금천구,291,2607,1392,185,16,104,33,37,10
11,11,노원구,338,3078,2749,1520,1696,77,83,88,45
11,11,도봉구,0,866,1864,599,333,22,2,19,12
11,11,동대문구,140,4447,4248,304,28,55,55,66,6
11,11,동작구,70,3407,1350,1656,628,24,52,18,1
11,11,마포구,2,2681,1711,390,23,29,35,28,6
11,11,서대문구,11,1861,1050,1019,159,58,28,139,5
11,11,서초구,294,7160,4055,4075,2329,97,105,86,27
11,11,성동구,453,2930,1310,723,141,195,73,120,33
11,11,성북구,71,5544,2702,1130,122,187,87,120,31
11,11,송파구,239,8638,3144,1372,90,81,98,67,16
11,11,양천구,29,1618,73,2684,1540,34,9,39,19
11,11,영등포구,106,3748,2702,246,31,99,89,53,21
11,11,용산구,139,5217,952,1426,277,58,83,48,21
11,11,은평구,1,1621,1184,452,63,31,17,6,3
11,11,종로구,13,5426,4742,306,54,143,72,42,13
11,11,중구,4,5420,3743,670,325,103,169,102,28
11,11,중랑구,33,143,5,651,175,53,10,29,20
11,12,강남구,151,8615,4120,4403,1767,220,143,169,43
11,12,강동구,166,2709,285,900,52,13,24,17,11
11,12,강북구,5,2228,1369,427,39,72,11,31,11
11,12,강서구,164,3696,1765,386,859,53,78,23,12
11,12,관악구,228,2830,997,1302,828,44,49,17,7
11,12,광진구,563,1756,793,155,6,113,38,39,5
11,12,구로구,47,1317,634,263,44,77,42,42,19
11,12,금천구,13,1614,499,256,3,18,77,103,6
11,12,노원구,129,1287,923,2093,1321,111,27,75,23
11,12,도봉구,0,1100,89,592,197,47,4,23,15
11,12,동대문구,77,3089,2054,260,19,83,38,81,4
11,12,동작구,103,2798,522,837,40,49,43,28,6
11,12,마포구,184,6440,4109,463,22,84,100,76,21
11,12,서대문구,67,3287,1294,1027,268,33,34,16,9
11,12,서초구,506,4758,1627,3099,1428,212,68,124,35
11,12,성동구,155,3047,943,477,38,46,50,44,13
11,12,성북구,21,1457,411,837,65,241,27,208,39
11,12,송파구,241,7285,3982,2067,1395,89,112,94,17
11,12,양천구,43,1392,572,2538,1345,48,42,50,14
11,12,영등포구,193,7372,3015,953,126,112,180,96,26
11,12,용산구,51,6587,1260,943,108,48,125,82,14
11,12,은평구,23,322,19,165,25,26,7,36,2
11,12,종로구,9,3979,3607,649,110,94,74,42,13
11,12,중구,21,5697,5351,334,30,86,215,153,30
11,12,중랑구,70,3257,2559,557,107,185,35,87,22
11,13,강남구,127,9600,4907,4225,1960,155,109,162,54
11,13,강동구,105,3175,275,729,47,23,26,21,6
11,13,강북구,0,1168,624,201,10,39,12,6,6
11,13,강서구,136,3575,1032,652,2010,75,65,40,11
11,13,관악구,703,2961,3522,1394,1131,236,38,71,12
11,13,광진구,128,3913,1726,310,22,14,54,16,5
11,13,구로구,47,4560,2286,526,31,37,59,37,14
11,13,금천구,3,2249,1813,363,11,18,32,14,11
11,13,노원구,49,3066,2375,1864,1571,84,46,47,16
11,13,도봉구,10,1046,1239,295,191,11,13,10,8
11,13,동대문구,103,5543,4916,209,16,76,83,71,19
11,13,동작구,21,3440,1011,787,35,31,42,15,5
11,13,마포구,86,2282,659,722,83,51,71,38,18
11,13,서대문구,22,1744,270,1207,302,97,36,58,5
11,13,서초구,590,6167,2628,2573,1458,213,87,106,31
11,13,성동구,183,3679,3283,358,21,28,42,29,8
11,13,성북구,54,1217,153,579,78,162,39,110,18
11,13,송파구,130,6832,1850,2438,1287,86,91,80,21
11,13,양천구,140,2829,761,2762,1243,79,40,62,29
11,13,영등포구,562,4102,2262,576,123,79,77,73,17
11,13,용산구,48,4368,2037,472,33,37,85,50,11
11,13,은평구,92,2461,1484,229,11,29,31,27,4
11,13,종로구,8,1931,1262,510,153,67,32,13,4
11,13,중구,25,3415,2794,503,58,48,68,42,15
11,13,중랑구,104,3214,1539,578,122,118,78,58,20
11,14,강남구,106,11361,4778,3810,1443,121,89,115,46
11,14,강동구,111,2441,688,339,21,20,21,17,6
11,14,강북구,0,3921,3236,852,922,24,15,19,11
11,14,강서구,34,2764,1248,792,349,92,52,55,14
11,14,관악구,128,2468,2935,188,26,99,21,32,10
11,14,광진구,381,2193,1407,174,24,93,34,39,9
11,14,구로구,44,1855,624,553,52,43,20,30,23
11,14,금천구,0,1983,1381,413,15,38,17,9,2
11,14,노원구,5,4680,3231,2062,1544,106,99,91,35
11,14,도봉구,0,2242,3925,876,469,28,12,12,5
11,14,동대문구,96,4122,2370,264,29,43,78,39,7
11,14,동작구,9,3802,2466,869,103,126,76,169,3
11,14,마포구,63,2632,821,632,59,46,51,47,13
11,14,서대문구,39,1840,139,1053,138,51,36,28,8
11,14,서초구,184,5040,2455,3171,2068,187,103,154,33
11,14,성동구,234,4834,4111,383,70,20,101,20,6
11,14,성북구,54,2451,1342,845,91,198,66,226,21
11,14,송파구,69,6122,1893,930,130,79,76,75,28
11,14,양천구,67,2337,1952,322,20,17,43,28,11
11,14,영등포구,552,3182,1489,605,72,120,63,83,19
11,14,용산구,123,3657,1359,1639,664,171,90,123,18
11,14,은평구,4,1135,1077,205,17,82,40,39,19
11,14,종로구,0,2579,3194,241,20,30,60,28,11
11,14,중구,24,6539,4193,881,256,105,129,117,22
11,14,중랑구,11,2379,2815,300,200,81,57,63,9
11,15,강남구,187,6576,3031,2580,758,186,98,201,47
11,15,강동구,70,3340,781,718,53,36,20,37,11
11,15,강북구,2,1599,778,1721,2036,114,13,75,20
11,15,강서구,28,1914,149,808,103,84,63,53,18
11,15,관악구,11,3602,3230,1012,625,8,46,27,3
11,15,광진구,55,2260,1300,149,10,47,33,23,13
11,15,구로구,4,1781,437,284,22,25,37,19,4
11,15,금천구,22,2056,1325,306,32,11,64,30,8
11,15,노원구,261,4038,3797,2420,1410,100,88,111,41
11,15,도봉구,13,3419,3028,494,512,50,26,30,15
11,15,동대문구,29,3554,2200,393,80,125,100,90,28
11,15,동작구,7,2802,1210,858,83,28,81,81,5
11,15,마포구,55,2817,1510,240,25,80,73,57,19
11,15,서대문구,43,4574,3772,321,34,108,129,167,22
11,15,서초구,633,6430,3699,3100,1685,292,116,187,49
11,15,성동구,87,2970,1219,576,77,74,79,53,16
11,15,성북구,118,3265,1320,1105,251,319,67,223,55
11,15,송파구,65,7635,2307,1870,248,130,113,151,38
11,15,양천구,25,1775,2859,239,39,26,19,28,6
11,15,영등포구,124,3182,1786,254,18,100,110,73,31
11,15,용산구,228,3248,1190,1237,619,100,65,64,6
11,15,은평구,14,1037,1598,171,17,22,14,12,10
11,15,종로구,24,2807,2819,555,182,100,53,48,15
11,15,중구,20,3745,3669,768,432,129,162,106,28
11,15,중랑구,38,2181,3647,221,6,262,110,139,39
11,16,강남구,109,7084,3693,4328,2582,197,69,136,57
11,16,강동구,249,2811,847,716,86,19,22,29,6
11,16,강북구,1,782,549,1676,2095,26,11,17,9
11,16,강서구,141,2042,520,591,84,155,62,31,13
11,16,관악구,97,3477,3022,1342,1004,54,47,40,10
11,16,광진구,149,5019,4048,570,41,33,48,22,9
11,16,구로구,8,3102,1214,952,285,34,38,37,18
11,16,금천구,5,1869,658,206,15,72,52,64,4
11,16,노원구,377,5348,1971,2942,2074,308,120,195,78
11,16,도봉구,2,2395,1765,377,241,20,27,17,7
11,16,동대문구,85,1883,452,313,28,83,10,97,10
11,16,동작구,75,3252,1186,875,69,86,24,22,7
11,16,마포구,234,3251,2353,310,39,40,29,34,5
11,16,서대문구,7,2983,2695,222,11,45,50,14,6
11,16,서초구,621,9670,6553,2862,1682,170,161,111,45
11,16,성동구,44,2688,2675,721,47,38,79,21,7
11,16,성북구,6,1432,279,676,61,176,39,129,28
11,16,송파구,613,5666,3288,2543,637,64,92,76,28
11,16,양천구,11,1028,62,326,66,41,22,33,11
11,16,영등포구,98,3181,2550,1061,1023,130,30,74,22
11,16,용산구,85,3218,986,388,26,42,95,71,6
11,16,은평구,10,1495,1543,69,3,50,17,61,4
11,16,종로구,22,5220,4437,746,399,80,112,62,26
11,16,중구,7,4176,3428,461,48,44,86,52,6
11,16,중랑구,38,1947,1870,170,19,122,41,54,17
11,17,강남구,105,11042,7087,2641,567,116,88,111,28
11,17,강동구,65,3016,251,560,42,45,21,28,9
11,17,강북구,4,1304,132,1725,1548,65,22,63,7
11,17,강서구,432,3535,1465,721,81,99,85,63,25
11,17,관악구,196,2990,2574,1180,719,37,52,59,5
11,17,광진구,180,4628,4360,258,63,127,36,52,23
11,17,구로구,25,1888,806,572,69,57,26,44,17
11,17,금천구,1,1590,1947,148,5,18,12,9,5
11,17,노원구,60,1332,912,2422,2294,99,19,59,29
11,17,도봉구,6,3104,2031,668,459,20,21,26,11
11,17,동대문구,48,2046,1807,184,11,44,37,36,16
11,17,동작구,30,4038,542,1130,114,77,24,44,12
11,17,마포구,33,2295,1158,247,13,147,53,66,29
11,17,서대문구,40,2299,1348,182,14,93,53,54,7
11,17,서초구,153,8796,7152,2739,1225,267,93,132,30
11,17,성동구,43,2878,4825,442,187,135,47,70,16
11,17,성북구,10,2060,924,550,40,117,28,79,16
11,17,송파구,115,5990,1033,2415,3194,112,73,76,20
11,17,양천구,77,710,75,528,208,48,25,56,16
11,17,영등포구,169,4651,3806,828,59,135,107,102,27
11,17,용산구,43,5286,1996,343,47,48,82,46,13
11,17,은평구,10,115,5,91,0,20,7,13,2
11,17,종로구,4,1852,795,386,60,93,57,45,8
11,17,중구,18,2000,464,496,136,103,60,62,19
11,17,중랑구,6,3353,3027,416,300,128,87,73,31
11,18,강남구,95,11483,8490,2560,1296,136,132,152,48
11,18,강동구,165,4792,2286,488,42,9,19,16,2
11,18,강북구,3,968,145,2874,2387,65,9,29,4
11,18,강서구,179,2417,177,386,29,147,33,87,39
11,18,관악구,18,1360,167,1401,1066,43,23,26,4
11,18,광진구,131,1556,1347,94,3,62,50,44,13
11,18,구로구,44,1364,529,331,65,22,17,21,5
11,18,금천구,0,2254,2409,340,35,15,18,7,5
11,18,노원구,147,3186,857,2020,1190,90,68,60,26
11,18,도봉구,0,2504,1850,905,701,34,11,21,4
11,18,동대문구,23,1962,2084,117,3,75,98,89,20
11,18,동작구,13,2287,286,1092,138,81,34,113,11
11,18,마포구,101,3222,588,446,59,49,66,44,16
11,18,서대문구,32,3167,772,143,4,51,25,25,7
11,18,서초구,141,7907,5360,3163,2042,47,93,44,21
11,18,성동구,72,3871,3587,123,7,109,35,51,10
11,18,성북구,16,3768,1084,907,200,135,126,116,27
11,18,송파구,363,5399,2215,1321,1773,100,62,67,22
11,18,양천구,27,1311,189,396,34,69,31,36,12
11,18,영등포구,12,5044,4323,782,136,88,46,50,23
11,18,용산구,12,2334,763,289,25,91,30,79,12
11,18,은평구,5,92,4,127,2,33,6,10,3
11,18,종로구,5,1523,252,1084,925,32,42,31,10
11,18,중구,9,4229,2426,617,69,171,91,129,19
11,18,중랑구,0,1417,1422,179,28,49,17,32,14
11,19,강남구,47,7584,2910,3248,1495,141,104,137,47
11,19,강동구,49,3184,642,699,52,36,18,14,10
11,19,강북구,4,863,252,2869,2613,82,9,56,9
11,19,강서구,354,2237,681,355,13,91,53,45,21
11,19,관악구,685,2933,896,1273,833,83,22,26,7
11,19,광진구,103,3449,1346,311,31,43,114,61,15
11,19,구로구,9,2386,858,529,310,50,24,42,12
11,19,금천구,1,797,381,108,5,28,7,19,4
11,19,노원구,144,2362,2554,3007,1859,117,12,68,25
11,19,도봉구,0,2499,1714,758,546,24,8,8,6
11,19,동대문구,47,3788,2101,610,372,115,49,62,12
11,19,동작구,5,3020,803,1664,388,61,34,30,14
11,19,마포구,95,2715,1253,538,48,96,22,47,10
11,19,서대문구,16,3698,1610,313,24,101,28,137,11
11,19,서초구,292,7799,4786,5811,2343,134,78,88,33
11,19,성동구,139,4964,3662,99,15,32,72,26,9
11,19,성북구,38,1490,657,1422,651,306,33,207,29
11,19,송파구,116,9684,4402,1703,189,85,104,84,25
11,19,양천구,72,1625,85,385,32,56,21,56,16
11,19,영등포구,175,4806,4604,950,297,132,99,68,23
11,19,용산구,56,5421,2428,737,326,101,86,71,10
11,19,은평구,3,110,7,53,2,11,4,4,2
11,19,종로구,18,3132,3811,277,125,92,88,54,21
11,19,중구,33,4942,4836,380,29,70,142,48,17
11,19,중랑구,11,2205,1306,209,1,162,30,121,26
11,20,강남구,173,9229,6367,2784,1069,236,177,166,50
11,20,강동구,129,4409,1048,506,38,18,57,22,5
11,20,강북구,9,1509,501,1996,1840,55,21,39,7
11,20,강서구,88,5314,3056,211,20,98,108,42,16
11,20,관악구,1271,5263,3200,814,328,303,44,132,29
11,20,광진구,722,3513,1893,299,3,143,62,56,21
11,20,구로구,347,3167,904,1110,477,160,48,64,21
11,20,금천구,59,4268,2111,351,15,65,80,87,9
11,20,노원구,178,1441,162,2017,966,90,16,70,20
11,20,도봉구,9,3590,3487,447,244,24,20,18,10
11,20,동대문구,29,2021,937,197,14,114,17,57,22
11,20,동작구,81,3085,958,824,80,80,66,61,11
11,20,마포구,138,5079,2616,518,20,130,67,67,17
11,20,서대문구,20,2497,1503,355,24,87,56,61,14
11,20,서초구,264,8280,4278,3405,1087,100,119,85,22
11,20,성동구,139,3666,2576,300,13,39,92,47,14
11,20,성북구,20,1594,349,1233,507,124,32,89,28
11,20,송파구,186,8240,4410,1632,170,111,119,140,36
11,20,양천구,15,1762,703,184,24,36,12,15,6
11,20,영등포구,155,3392,1907,1130,366,182,56,107,33
11,20,용산구,160,3758,1001,1542,506,121,75,52,19
11,20,은평구,4,111,5,113,7,66,2,56,7
11,20,종로구,36,4361,4691,671,147,143,181,102,25
11,20,중구,190,5049,6098,1280,382,182,159,94,37
11,20,중랑구,34,1356,965,168,22,150,16,98,28
11,21,강남구,246,9837,4341,2985,1764,146,97,112,37
11,21,강동구,319,3370,676,810,32,33,34,31,7
11,21,강북구,7,1352,290,1891,2128,83,14,25,3
11,21,강서구,55,2837,978,345,18,35,30,22,5
11,21,관악구,242,3253,1455,1638,802,156,15,44,14
11,21,광진구,321,2833,1029,185,12,68,58,40,18
11,21,구로구,251,4087,2149,830,224,105,54,51,22
11,21,금천구,31,1936,282,577,13,22,40,20,4
11,21,노원구,123,2119,188,2246,1067,90,16,49,28
11,21,도봉구,0,2371,1068,594,395,11,11,13,11
11,21,동대문구,115,4066,1712,919,299,78,51,69,19
11,21,동작구,34,4719,1689,1003,95,35,47,34,8
11,21,마포구,88,2509,890,267,18,47,68,33,5
11,21,서대문구,52,3095,1552,297,16,36,65,30,6
11,21,서초구,336,7051,2232,3338,1572,307,121,184,51
11,21,성동구,185,2889,2505,409,139,268,49,127,24
11,21,성북구,28,2508,1210,1816,492,182,19,115,27
11,21,송파구,364,9254,5894,1457,114,67,89,58,21
11,21,양천구,89,1526,543,342,153,20,28,17,6
11,21,영등포구,851,4658,3434,855,417,246,80,83,20
11,21,용산구,261,4986,2605,274,26,102,128,77,8
11,21,은평구,24,552,107,125,6,21,0,5,4
11,21,종로구,35,2915,1496,358,25,121,122,69,15
11,21,중구,21,5033,5057,347,21,167,250,154,38
11,21,중랑구,64,2997,1015,515,50,135,83,61,27
11,22,강남구,270,13536,6298,1748,394,123,184,120,36
11,22,강동구,203,2727,468,839,34,26,28,20,4
11,22,강북구,0,2032,640,1836,1492,54,28,12,12
11,22,강서구,306,3889,935,1280,106,40,50,33,16
11,22,관악구,379,5439,3748,1564,839,32,32,30,9
11,22,광진구,150,1900,463,76,1,115,22,54,16
11,22,구로구,29,3001,2461,927,303,55,33,23,6
11,22,금천구,146,2269,2091,295,10,28,33,18,8
11,22,노원구,159,1376,420,1831,1051,86,26,60,27
11,22,도봉구,28,1605,463,590,177,87,18,31,12
11,22,동대문구,30,2268,481,292,36,91,24,32,11
11,22,동작구,98,5473,1406,1251,115,75,56,119,7
11,22,마포구,272,5479,2411,1123,194,54,58,45,14
11,22,서대문구,52,2626,529,355,107,90,42,87,14
11,22,서초구,862,9905,4316,4031,1583,47,134,55,15
11,22,성동구,223,2762,2397,86,1,14,40,14,4
11,22,성북구,64,2567,1263,551,21,148,47,150,22
11,22,송파구,202,8296,2224,2149,485,58,125,85,32
11,22,양천구,55,3469,1366,526,365,32,37,29,8
11,22,영등포구,220,5702,2824,1743,87,59,85,39,12
11,22,용산구,217,4692,2169,468,13,40,39,32,4
11,22,은평구,26,780,131,182,5,19,2,6,6
11,22,종로구,40,2513,1433,245,23,44,67,29,10
11,22,중구,14,2891,4020,526,23,59,79,65,16
11,22,중랑구,8,698,17,237,36,161,18,49,25
11,23,강남구,381,9677,3104,736,24,187,245,145,40
11,23,강동구,193,3255,636,973,37,25,37,19,10
11,23,강북구,1,80,1,1540,1585,13,4,11,6
